county_fips_code,study_year,unr_16,funr_16,munr_16,unr_20to64,funr_20to64,munr_20to64,flfpr_20to64,flfpr_20to64_under6,flfpr_20to64_6to17,flfpr_20to64_under6_6to17,mlfpr_20to64,pr_f,pr_p,mhi_2018,me_2018,fme_2018,mme_2018,total_pop,one_race,one_race_w,one_race_b,one_race_i,one_race_a,one_race_h,one_race_other,two_races,hispanic,households,h_under6_both_work,h_under6_f_work,h_under6_m_work,h_under6_single_m,h_6to17_both_work,h_6to17_fwork,h_6to17_mwork,h_6to17_single_m,emp_m,memp_m,femp_m,emp_service,memp_service,femp_service,emp_sales,memp_sales,femp_sales,emp_n,memp_n,femp_n,emp_p,memp_p,femp_p,mcsa,mfccsa,mc_infant,mc_toddler,mc_preschool,mfcc_infant,mfcc_toddler,mfcc_preschool,fips
1037,2018,5.8,4.26,7.22,4.2,4.6,3.9,61.9,91.4,72.3,34.3,57.6,8.7,14,38301,26292,23125,33632,10855,100,65.7,34.2,0.1,0,0,0,0,0.5,4103,218,93,0,77,374,198,34,363,20.71,18.49,23.04,18.44,9.53,27.84,24.57,13.09,36.68,14.82,27.64,1.3,21.46,31.25,11.14,97.66,76.4,101.11,101.11,97.66,87.61,87.61,86.17,01037
23017,2018,6.04,5.02,6.99,5.6,4.9,6.2,69.3,75.2,74,68.8,77.5,10.7,15.9,47275,26393,21882,31226,57325,97.7,96.3,0.4,0.3,0.5,0,0.2,2.3,1.3,20814,1078,422,102,874,3090,1026,308,1513,28.43,21.93,35.27,21.57,14.83,28.67,20.26,12.58,28.36,14.06,26.19,1.28,15.68,24.47,6.43,80,144.75,155,150,135,150,150,140,23017
29075,2018,3.57,2.62,4.47,3.5,2.8,4.2,73.4,80.6,85.7,50.5,82,12.2,17.4,42689,26178,21574,30765,6665,99.3,97.4,0.7,0.3,0.6,0.1,0.2,0.7,1.5,2601,281,166,19,52,478,189,80,162,31.23,24.56,38.13,19.43,12.28,26.83,18.27,10.66,26.16,12.46,24.11,0.4,18.61,28.4,8.47,47.39,NA,71.39,53.79,53.79,NA,NA,NA,29075
50019,2018,4.46,3.47,5.42,4.1,2.8,5.3,74.7,75.6,85.7,75.5,74.1,9.5,14,47915,29345,24106,36430,26911,97.9,96.4,0.4,0.5,0.2,0,0.3,2.1,1.4,11679,604,302,32,433,1648,397,201,775,33.91,26.24,41.68,17.15,14.06,20.29,21.31,12.3,30.43,13.37,25.23,1.38,14.25,22.18,6.22,167.96,157.87,202.06,181.73,205.99,182.08,169.78,170.94,50019
36057,2018,7.72,7.09,8.31,7.3,6.1,8.3,71.7,75.1,78.2,60.9,78.1,15.3,19.9,45837,30591,26165,35362,49426,97.1,87.8,2,0.1,0.8,0,6.2,2.9,13.7,19665,988,1073,66,1011,2640,1090,192,2310,30.67,25.06,36.53,18.62,14.33,23.1,22.17,13.38,31.35,9.64,18.03,0.87,18.9,29.2,8.15,163.83,136.16,200.23,187.49,177.48,145.24,136.16,136.16,36057
1011,2018,11.06,7.15,13.72,11.4,7.5,14,61.4,81.1,53.6,49.5,68,31,31.4,32152,26803,20712,31577,10352,100,22,76.2,1.2,0.5,0,0,0,0.5,3609,30,61,0,508,171,158,0,841,20.96,16.21,27.48,17.11,15.06,19.9,17.54,14.32,21.95,10.53,17.83,0.54,33.86,36.58,30.13,95.94,104.81,120.41,120.41,101.5,107.1,107.1,105.96,01011
5145,2018,5.78,5.73,5.82,5.1,5.1,5.1,63.1,73.3,75.2,51.7,75.8,12.8,17,43822,28260,22135,36191,78804,97.4,90.9,4.1,0.3,0.7,0,1.3,2.6,4.3,29263,2078,1348,233,1377,4956,2755,442,2768,33.82,27.68,40.74,17.01,12.22,22.41,20.43,12.51,29.35,10.73,19.97,0.32,18,27.61,7.18,78.75,80.63,98.75,97.88,88.75,88.75,87.5,83.13,05145
48401,2018,6.24,5.35,6.94,5.4,4.9,5.8,62,56.8,70.3,61.7,62.2,9.6,12.8,52329,28644,21017,35131,53595,98.1,78.6,17.2,0.2,0.6,0,1.5,1.9,16.5,17960,1090,1133,53,1002,2963,1643,260,1687,27.29,20.86,35.21,17.25,10.58,25.48,18.65,10.14,29.15,15.83,27.98,0.86,20.97,30.44,9.3,103.6,93.05,124.75,116.05,108.75,111.45,106.7,101.85,48401
37181,2018,9.35,8.89,9.84,8.1,7.7,8.5,71.1,82.7,88.4,66.9,73.4,18,23.9,37282,24509,21953,26400,44482,97.9,43.6,50.1,1.7,0.6,0.1,1.8,2.1,7.6,16854,594,249,40,1765,2009,721,217,2983,23.05,19.22,26.62,20.04,13.74,25.9,20.98,10.41,30.82,10.52,20.19,1.52,25.41,36.44,15.14,92.58,99.99,146.53,125.77,119.99,138.35,123.92,114.99,37181
40011,2018,2.98,2.58,3.36,3.2,2.7,3.7,63.6,55.2,75.3,64.8,53.6,8.5,12.8,50391,30065,24375,37104,9634,94.6,79.1,4.1,7.4,0,0,4,5.4,10.4,3908,166,172,0,112,550,229,5,365,33.58,28.48,38.86,17.74,9.35,26.43,20.98,13.86,28.35,13.13,25.11,0.73,14.57,23.21,5.62,67.95,67.44,119.43,100.48,100.48,90.07,87.48,87.48,40011
26087,2018,6.41,6.78,6.11,6,6.1,5.9,67.7,67,76.4,58.3,78.3,7.2,10.1,58952,31113,23552,40232,88202,98.5,95.8,1.2,0.3,0.5,0,0.5,1.5,4.6,33320,1886,1578,46,1163,6001,2787,459,2256,29.13,24,35.47,16.66,12.9,21.31,19.86,11.39,30.33,13.16,22.39,1.75,21.19,29.32,11.14,138.86,109.63,175.4,175.4,153.48,116.93,113.72,109.63,26087
5125,2018,3.9,4.03,3.79,3.4,3.3,3.6,73.9,73.1,81.8,70.4,84.2,5.8,8.5,62152,35851,31866,40621,118009,98.2,89.1,7,0.3,1.2,0.1,0.5,1.8,4.6,43604,3936,1865,248,1577,9268,2425,547,4568,35.92,27.81,44.82,15.37,12.65,18.36,25.03,18.35,32.36,9.97,18.63,0.48,13.71,22.56,3.98,102.25,88.75,136.25,128.76,116.25,107.5,98.75,93.75,05125
21227,2018,5.09,4.85,5.3,4.2,3.9,4.5,71.9,70,80.7,63.5,81.3,12.3,17.4,52007,26224,21609,31733,126427,97.2,81.6,9,0.3,3.8,0.3,2.2,2.8,5.3,47142,3169,2111,227,2401,7662,3284,693,4253,33.06,29.13,37.38,16.96,13.58,20.68,23.13,16.03,30.93,7.09,13.03,0.56,19.76,28.22,10.46,105,77.5,130,127.5,127.5,102.5,97.5,97.5,21227
17063,2018,5.07,4.8,5.31,4.6,4.6,4.6,74.7,73.2,82.3,70.8,87.1,6.9,8.8,74140,41110,30294,53923,50509,98.4,93.7,1.5,0.1,0.8,0,2.4,1.6,9.7,19398,1724,880,81,474,4903,1564,81,1453,31.41,24.37,39.44,15.57,11.65,20.03,21.16,12.85,30.61,13.29,24.52,0.5,18.57,26.62,9.41,70,62.4,167.65,145,125,125,125,124.8,17063
48269,2018,7.58,0,11.76,9,0,13.9,69.6,0,100,0,100,3.8,8.8,65125,36964,30500,39659,228,100,99.1,0,0,0,0,0.9,0,16.7,91,0,5,0,3,24,0,0,20,38.52,32,48.94,13.11,17.33,6.38,18.85,2.67,44.68,18.85,30.67,0,10.66,17.33,0,108.95,97.1,132.8,122.95,114.75,117.8,112.45,107,48269
26137,2018,5.61,5.74,5.49,5.4,5.8,5,71.8,83.3,82.9,77.2,79.1,9.6,15,52645,27500,22417,35126,24397,97.1,95.6,0.5,0.4,0.4,0,0.1,2.9,1.7,9886,729,225,33,439,1608,595,94,848,31.31,26.51,36.56,19.74,15.35,24.53,23.65,15.35,32.69,10.21,19.23,0.36,15.09,23.56,5.86,139.09,112.78,175.7,175.7,153.73,120.3,116.99,112.78,26137
26061,2018,6.52,4.23,8.36,6.2,3.4,8.4,69.6,67.2,72.2,62.7,71.2,8.8,20.9,42852,20379,18849,21484,36360,97.6,93,0.8,0.3,3,0.1,0.5,2.4,1.6,13340,1090,649,35,365,2173,1409,127,736,38.19,35.95,40.86,22.35,19.32,25.97,20.15,12.89,28.81,9.15,16.59,0.27,10.15,15.24,4.08,137.52,111.51,173.72,173.72,152,118.94,115.67,111.51,26061
40131,2018,4.79,4.81,4.77,4.4,4.6,4.3,70.9,65.8,76,61.4,87.2,7.3,9.5,62949,35913,27526,43723,90814,91,74.8,1.1,12.4,1.4,0.1,1.2,9,4.6,34452,2279,1716,168,1456,6987,3260,369,2505,35.28,28.44,43.55,15.71,12.66,19.4,22.29,14.95,31.17,11.87,20.7,1.19,14.85,23.25,4.69,98.7,98.02,174.12,146.4,146.4,131.16,127.37,127.37,40131
51089,2018,8.34,7.54,9.09,8.4,8,8.7,65.7,79.2,71.1,64.9,72.1,16.1,20.3,36683,26248,22562,30230,51588,97.7,72,22.3,0.1,0.7,0,2.7,2.3,5.3,21598,1164,300,28,1286,2618,780,335,2343,26.6,17.91,35.75,16.4,14.61,18.28,24.05,17.28,31.18,10.03,18.45,1.17,22.92,31.75,13.63,90,85,125,95,95,100,75,75,51089
1115,2018,5.33,5.3,5.35,5.4,5.3,5.5,68.5,73.8,77.7,53.9,75.9,10,13.2,54887,32842,26351,41706,87306,98.8,87.3,9.5,0.4,0.8,0,0.8,1.2,2.4,32172,2536,1559,256,1373,5852,2541,439,2681,28.62,23.72,34.1,16.15,14.1,18.45,24.53,12.86,37.58,12.4,22.11,1.54,18.3,27.22,8.33,126.67,95.94,178.08,178.08,158.84,108.86,112.02,112.02,01115
51193,2018,7.66,9.56,5.75,7.7,10.1,5.4,72,72.3,73.5,50.3,80.2,7.7,12,54268,31979,26739,36391,17638,97.6,67.5,26.2,0.5,0.6,0,2.7,2.4,6.3,7612,293,200,235,181,896,238,140,788,33.89,28.75,39.24,18.57,16.41,20.82,23.86,15.66,32.4,11.64,22.49,0.35,12.04,16.69,7.19,120,100,170,130,130,135,115,115,51193
31029,2018,2.46,2.76,2.24,2.5,2.3,2.5,73.7,72.9,85.8,66.7,97.2,4.8,8.4,55833,32723,21855,47875,3734,99.5,99.2,0.1,0,0.3,0,0,0.5,9.9,1714,94,63,3,0,337,86,3,62,35.58,33.45,38.32,11.45,2.2,23.36,22.2,16.64,29.37,17.15,28.08,3.06,13.63,19.63,5.9,140,105.6,153.6,140,137.8,112,110,110,31029
51680,2018,6.17,6.24,6.1,5.4,5.3,5.5,69.5,71.4,75.6,77.1,76.3,13.7,21.8,43374,18341,16531,20582,80131,97.5,65,28.5,0.3,2.7,0,1,2.5,4,28069,1928,1027,26,1885,2721,1418,236,3778,40.01,38.26,41.75,21.76,18.84,24.65,19.5,13.2,25.75,6.43,12.57,0.35,12.29,17.13,7.5,110,125,150,110,110,135,125,125,51680
26161,2018,4.73,4.58,4.87,4.1,3.9,4.3,72.5,71.9,78.5,66.8,80.5,6.6,14.2,69434,31347,25197,37928,365961,95.7,73.7,11.8,0.3,9.1,0.1,0.7,4.3,4.6,140210,9910,5327,432,3894,23105,9376,1178,9214,53.24,52.33,54.23,15.76,13.18,18.59,17.05,12.75,21.78,4.24,7.64,0.5,9.71,14.09,4.89,199.35,161.64,251.81,251.81,220.33,172.41,167.67,161.64,26161
5067,2018,6.65,7.15,6.35,6.5,6.1,6.7,35.9,76.4,66.7,62.1,63.2,17.7,23.3,33174,24361,16469,30545,17225,91.7,78.5,12.4,0.1,0,0,0.6,8.3,2.8,6095,283,127,33,420,628,271,238,664,23.89,20.35,29.88,19.83,15.15,27.75,20.69,13.61,32.69,15.05,23.81,0.19,20.55,27.07,9.49,78.75,80.63,98.75,97.88,88.75,88.75,87.5,83.13,05067
26083,2018,6.01,5.22,6.55,4.3,0.6,6.8,61.2,34,79.6,52.1,83,8.9,12,49779,26534,25022,30353,2130,99.1,97.5,1.5,0,0.1,0,0,0.9,0.6,1081,45,4,0,61,72,53,4,47,39.45,30.66,52.17,28.44,31.46,24.06,15.52,12.63,19.71,9.12,15.23,0.29,7.46,10.02,3.77,127.14,100.38,160.6,160.6,140.53,107.07,104.12,100.38,26083
45005,2018,16.44,12.53,20.44,16.7,11.4,22.5,67.4,58,89,87.4,46.4,20.9,26.8,24560,24189,23699,25365,9214,99.6,23.5,75.7,0.3,0.1,0,0,0.4,1.5,3350,87,68,0,266,164,19,53,728,19.46,14.21,24.12,23.82,16.87,30,18.35,5.47,29.8,13.27,24.24,3.51,25.11,39.21,12.57,77.5,82.5,156.25,156.25,142.5,122.5,122.5,100,45005
24013,2018,3.51,3.2,3.77,3.2,3.1,3.2,77.6,82.3,83.2,73.2,87.8,3.4,5.3,93363,45712,35861,56038,167522,98,91.8,3.4,0.2,1.8,0.1,0.8,2,3.4,60450,5767,2083,114,1818,14526,4642,679,3834,44.07,39.77,48.95,15.16,13.61,16.92,21.56,14.45,29.61,10.58,19.22,0.78,8.64,12.96,3.73,156.5,149.85,258.08,179.59,179.59,206.46,166.5,166.5,24013
29095,2018,5.06,5.14,4.98,4.8,5,4.6,76.3,76.8,82.7,69,83.8,11,15.2,52805,33947,30094,39619,692003,96.9,66.6,23.6,0.4,1.9,0.3,4.1,3.1,8.9,282653,19928,9447,637,18464,40827,15025,1535,36617,37.24,33.13,41.5,17.3,14.82,19.86,23.53,16.62,30.68,7.88,14.77,0.76,14.05,20.67,7.2,122.22,120.64,210.72,155.93,155.93,129.25,116.33,116.33,29095
55107,2018,3.81,4.5,3.26,3.9,4.7,3.2,70,65.5,75.5,69.7,82.3,9.7,14.1,44302,28596,23025,34402,14183,98.2,96.2,1,0.4,0.2,0.2,0.3,1.8,1.8,6382,261,178,22,225,805,458,161,257,24.53,21.1,28.88,14.15,7,23.25,18.13,8.84,29.94,14.68,24.67,1.98,28.51,38.39,15.95,136.18,150,165,150,150,150,150,150,55107
20191,2018,3.74,3.16,4.22,3.6,2.9,4.2,72.1,75.5,83.2,58.7,85.6,10.1,12.4,54915,32996,24550,42012,23208,97.7,94.4,1.1,1.4,0.2,0,0.6,2.3,5.4,9321,643,355,28,397,1964,823,64,674,32.31,26.29,39.57,17.21,12.98,22.3,19.27,9.35,31.22,12.21,21.68,0.8,19,29.7,6.1,92.2,81.7,113,117.1,101.8,96.3,81.7,81.7,20191
40009,2018,4.17,4.77,3.77,4.5,5.2,4,61.6,60.2,71.5,80.6,64.4,7.8,14.2,48725,30448,22872,36011,22621,95.2,83.8,3.8,1.9,0.8,0,4.9,4.8,14.5,7562,761,447,12,643,1622,730,138,540,26.69,22.4,33.09,19.48,14.95,26.25,21.33,14.16,32.05,15,24.27,1.15,17.5,24.22,7.47,87,86.42,153.57,129.12,129.12,115.66,112.32,112.32,40009
31085,2018,1,2.26,0,1.1,2.6,0,72.8,42.9,59.5,78.3,87.4,7.5,12.4,45515,31979,24107,39821,943,100,98.4,0,0,0,0,1.6,0,7.3,413,34,36,0,4,99,19,0,1,46.76,47.12,46.3,11.94,2.88,23.61,12.96,4.68,23.61,15.79,28.06,0,12.55,17.27,6.48,140,105.6,153.6,140,137.8,112,110,110,31085
20171,2018,3.83,6.76,1.42,4.3,7.4,1.6,82.3,90.3,85.6,74.7,95.5,0.7,2.3,71394,35245,21392,46098,4949,98.8,94.4,0,0.1,1.4,0,2.9,1.2,17.9,2025,189,56,24,89,736,151,28,32,39.24,38.75,39.88,11.78,4.73,20.87,16.92,3.57,34.13,20.93,37.17,0,11.12,15.78,5.13,92.2,81.7,113,117.1,101.8,96.3,81.7,81.7,20171
42001,2018,4.52,5.33,3.79,3.9,4.5,3.3,75.5,77.4,82.4,67.9,84.5,5.8,8.8,64507,32356,26997,40837,102023,97.7,92.6,1.4,0.1,0.7,0,2.9,2.3,6.9,39221,2534,1203,57,1461,7733,2192,207,2818,30.46,24.81,36.92,17.04,12.7,22,20.49,12.89,29.17,11.04,19.55,1.33,20.96,30.05,10.58,155,105,194,180.5,165,125,125,115,42001
46059,2018,0.73,1.05,0.49,0.7,1.2,0.2,78.4,86.9,90.3,73.7,95.4,8,9,52438,33750,27679,38973,3301,99.3,98.6,0.1,0,0.5,0,0,0.7,0.8,1518,112,44,0,40,296,86,0,78,41.09,38.72,44.28,11.88,5.12,21.01,18.45,9.26,30.85,21.11,35.86,1.2,7.47,11.03,2.66,107.71,86.17,103.4,103.4,100.82,86.17,86.17,86.17,46059
29189,2018,5.17,4.85,5.49,4.7,4.4,5,76.9,79.2,81.5,75.6,85.6,6.7,9.7,65300,37185,31681,44543,998684,97.6,68.4,24.1,0.2,4.2,0,0.8,2.4,2.8,403547,30706,12347,1150,18507,67954,22597,2782,40444,45,43.11,46.91,15.61,14.02,17.21,24.31,18.07,30.57,5.15,9.85,0.42,9.93,14.95,4.88,181.22,NA,273.94,214.94,214.94,NA,NA,NA,29189
42125,2018,5.12,4.34,5.81,4.9,4.2,5.6,73,75.6,77.3,73.9,82.4,6.4,9.3,61567,35066,27260,44375,207547,98,93.6,3.1,0.1,1,0,0.2,2,1.6,84100,6163,2372,181,2602,13483,4329,812,5455,35.98,32.81,39.45,17.44,13.09,22.21,22.2,13.61,31.64,11.02,20.11,1.02,13.37,20.38,5.67,185,170,225,210,200,175,175,175,42125
42045,2018,5.99,5.39,6.57,5.5,4.9,6.1,76.3,80.7,80.9,76.9,82.8,7.1,10,71539,39010,32360,45841,563527,97.6,69.4,21.4,0.2,5.5,0,1,2.4,3.7,206405,18732,6422,556,10338,38306,12434,1463,22382,43.08,39.65,46.51,17.69,14.86,20.52,22.74,17.17,28.3,6.68,12.82,0.53,9.81,15.49,4.13,175,150,235,207.7,195,195,175,165,42045
27011,2018,2.28,2.11,2.42,2.3,2.1,2.5,77.2,84.5,90.1,62.5,89.8,7.5,11.4,51920,33094,26754,39659,5016,99.2,99.1,0,0.1,0,0,0.1,0.8,1.6,2274,189,41,9,59,450,48,16,103,32.65,28.63,37.68,15.1,8.26,23.62,23.64,16.3,32.8,13.34,23.97,0.09,15.26,22.84,5.81,111,120,192,167,133,130,125,125,27011
55057,2018,3.73,3.08,4.29,3.2,2.5,3.8,75,77.8,82.2,65.9,72.2,9,14.4,51056,30132,25103,35049,26419,99,94,2.3,1.6,0.5,0,0.5,1,3,10640,726,459,12,340,1727,638,127,636,24.99,19.72,31.15,20.51,17.52,23.99,20.21,9.78,32.38,11.36,20.1,1.18,22.93,32.89,11.31,130,95,160,130,130,140,130,130,55057
1017,2018,4.97,4.25,5.61,4.7,4.1,5.3,67.2,69.2,78.1,85.4,78.2,11.3,16.6,39872,27688,24471,32249,33826,99,57.6,39.4,0.3,1.2,0,0.5,1,2.3,13516,644,284,24,816,1409,289,161,1921,24.56,21.35,28.08,15.96,14.8,17.23,19.55,8.53,31.62,9.97,17.9,1.28,29.97,37.42,21.8,116.79,108.53,124.58,124.58,119.57,121.38,121.38,115.67,01017
40105,2018,7.37,7.99,6.83,7.1,7.8,6.5,68.7,63,72.3,65.8,77.7,13,16.9,41895,29286,21813,35978,10383,88.1,68,2.5,15.8,0.3,0.2,1.4,11.9,2.9,4084,242,193,9,130,604,284,67,271,23.07,17.12,29.88,15.62,11,20.91,24.8,12.42,38.95,15.18,26,2.81,21.33,33.46,7.45,78.9,78.36,139.18,117.03,117.03,104.84,101.81,101.81,40105
54033,2018,6.72,7,6.47,6.7,7.2,6.3,67.5,80.4,72.9,64.9,79.3,10.9,15.4,50433,32072,25638,40501,68209,98,95.5,1.7,0.1,0.6,0,0.1,2,1.6,27436,1701,823,198,1010,4494,1370,414,1840,34.64,26.06,44.41,18.83,16.74,21.2,22.32,16.89,28.5,11,19.62,1.2,13.2,20.69,4.68,128.75,103,154.5,144.2,133.9,128.75,113.3,113.3,54033
37045,2018,9.16,9.65,8.69,8.4,8.9,7.9,68.8,70,80,69,75.2,16,20.2,40393,28138,24988,31929,97159,98.6,74.9,20.8,0.3,1,0,1.5,1.4,3.4,36882,1513,1061,288,2576,5161,1674,468,4899,30.43,23.43,37.79,17.49,14.9,20.22,19.46,13.9,25.32,9.74,17.78,1.28,22.88,29.98,15.39,92.58,89.99,144.99,124.99,119.99,112.49,124.99,99.99,37045
28039,2018,9.25,8.49,9.82,9,8.4,9.4,55.1,34.8,55.8,50.8,71.1,9.4,14.6,48319,29925,22115,35349,23710,99.4,89.4,8,1,0.4,0,0.6,0.6,2.7,7362,769,796,12,462,1794,1141,20,656,30.45,22.89,40.46,15.05,13.61,16.95,19.09,5.5,37.08,19.1,32.55,1.29,16.31,25.44,4.22,64.91,41.43,70.19,66.71,66.71,62.23,62.23,53.75,28039
31061,2018,1.58,1.91,1.27,1.2,1.8,0.6,77.8,87.3,79.1,68.2,84.2,10.9,13.8,49235,28585,22240,36179,3006,98.7,98,0.4,0,0.1,0.1,0.1,1.3,2.2,1354,100,25,0,40,202,51,2,77,33.31,37.95,28.27,13.89,5.51,22.98,21.7,9.1,35.38,13.48,25.26,0.7,17.62,22.18,12.67,140,105.6,153.6,140,137.8,112,110,110,31061
42089,2018,7.89,8.6,7.26,7.1,7.8,6.5,71.5,75.7,75.1,58,80.1,8.4,11.5,63931,32092,26502,38330,167586,97,76.7,14.4,0.3,2.4,0,3.1,3,15.4,56770,3131,1960,117,2867,9892,5010,930,5803,31.9,26.85,37.63,20.01,17.33,23.04,23.82,16.66,31.95,9.04,16.64,0.42,15.23,22.53,6.96,155,130,185,167.5,160,162.5,146.25,136.25,42089
39165,2018,3.55,3.47,3.62,3,3.3,2.8,75.3,73.1,79.2,68.9,82,3.4,4.6,83330,44497,34227,57175,226564,98.2,88.6,3.4,0.1,5.4,0,0.7,1.8,2.7,81859,8678,3826,194,1996,22581,8345,896,5835,48.75,45.6,52.32,13.09,10.78,15.7,20.04,15.22,25.48,6.36,11.48,0.57,11.76,16.92,5.93,120,125,245,215,190,163.67,158,150,39165
1035,2018,11.49,9.07,13.61,12.2,9.5,14.5,52.3,49.5,59.9,64.9,62.7,17.4,22.2,33177,25774,21961,31493,12514,99.2,50.9,47.7,0.4,0.1,0,0,0.8,0.8,4574,92,209,7,303,285,419,145,843,14.54,10.41,19,19.24,10.21,28.98,23.1,11.5,35.59,11.64,21.31,1.23,31.47,46.58,15.21,112.02,109.15,124.37,124.37,114.89,108.57,109.15,109.15,01035
39153,2018,5.65,5.33,5.94,5.2,4.8,5.5,74.9,73,80.9,66.7,83.4,9.4,13.1,55448,32699,27488,40667,541810,97.1,78.8,14.4,0.2,3.3,0,0.4,2.9,2.1,224385,13595,7239,375,11128,33933,12398,1247,20391,38.2,35.74,40.82,17.02,13.56,20.7,24.59,18.25,31.33,6.1,11.43,0.44,14.09,21.02,6.71,120,125,245,215,190,163.67,158,150,39153
24001,2018,8.52,7,9.92,7.6,6.7,8.4,71.3,73.9,83.4,70.6,62.7,10.7,16.4,44065,26513,23904,31043,71977,97.9,88.2,8.4,0.1,0.9,0,0.3,2.1,1.8,27837,1557,615,116,1110,3818,856,177,2617,30.07,24.35,36.1,23,20.9,25.21,22.38,13.31,31.94,9.24,17.83,0.19,15.31,23.61,6.56,114.88,99.9,134.86,120.99,120.99,118.21,99.9,99.9,24001
29073,2018,2.44,1.84,2.96,2.1,1.6,2.6,73.2,83.9,81.3,83.8,81.4,6.6,9.8,53439,28736,23210,32664,14746,98.6,97.3,0.4,0.3,0.4,0,0.2,1.4,1.4,6116,541,104,16,178,1047,272,150,251,28.05,18,39.29,16.66,13.14,20.6,18.3,12.04,25.3,13.9,25.37,1.08,23.09,31.45,13.74,81.86,NA,123.31,92.91,92.91,NA,NA,NA,29073
38079,2018,7.9,4.94,11.07,6.7,3.8,9.9,68.4,57.1,83.5,67,66.2,23.8,29.3,39884,31941,30559,35629,14603,97.7,18.6,0.6,78,0.2,0,0.3,2.3,0.6,4638,137,45,115,906,705,122,188,1203,37.44,25.8,47.56,22.11,21.39,22.74,17.34,11.01,22.85,13.67,28.36,0.9,9.44,13.44,5.95,45.62,52.65,132.24,126.36,112.95,94.92,94.92,91.65,38079
1025,2018,14.37,17,12.4,13.3,16.2,11,47.6,56.1,73.7,48.1,69.2,18.4,25.4,36127,31590,20123,41942,24387,99.5,53,45.8,0.1,0.5,0,0,0.5,0.2,9358,285,538,7,452,1341,499,316,914,23.11,15.45,33.92,13.6,9.16,19.88,20.4,10.05,35.03,13.86,22.47,1.7,29.03,42.88,9.47,112.02,109.15,124.37,124.37,114.89,108.57,109.15,109.15,01025
39099,2018,8.01,6.77,9.16,7.7,6.4,9,73.6,81.1,80.5,72.9,79.4,13.7,17.6,44682,27664,22446,35074,231064,97,80,15.1,0.3,0.9,0,0.7,3,5.8,98052,4951,1672,134,5214,12049,4113,1002,10252,32.38,28.37,36.57,19.13,14.77,23.69,23.68,16.31,31.38,8.24,15.64,0.52,16.56,24.91,7.83,120,125,245,215,190,163.67,158,150,39099
40079,2018,6,5.74,6.22,5.1,5.1,5,61.3,65.5,72.2,59.9,69.7,17.3,21.7,39769,26083,22156,30444,49909,91.1,75.7,2.1,10.9,0.5,0,1.9,8.9,6.9,18367,1109,759,137,1043,3037,1157,381,1662,27,20.2,34.83,20.1,14.79,26.23,19.04,9.69,29.8,14.95,26.84,1.25,18.91,28.49,7.89,77.02,76.52,136.09,114.4,114.4,102.46,99.5,99.5,40079
45083,2018,5.74,6.07,5.43,5.3,5.5,5.2,71.1,75,80.3,68.5,79.6,10.9,14.8,50179,29357,24462,34697,302195,97.8,73.4,20.4,0.2,2.2,0,1.6,2.2,6.7,114640,7675,4636,332,6562,17725,7622,1604,13302,30.98,26.17,36.2,15.66,12.43,19.17,21.8,14.21,30.02,9.09,16.72,0.83,22.46,30.47,13.78,77.5,82.5,156.25,156.25,142.5,122.5,122.5,100,45083
36095,2018,5.8,6.02,5.58,5.3,5.6,4.9,71.6,71.9,80.8,84.8,76.6,8.8,13.2,53989,31008,27786,36520,31364,98.9,95.7,1.7,0.2,0.9,0,0.4,1.1,3.1,12559,589,255,33,477,1645,338,112,904,36.09,30.71,41.75,17.63,14.48,20.93,20.51,10.91,30.6,13.26,24.44,1.51,12.51,19.46,5.21,163.83,136.16,200.23,187.49,177.48,145.24,136.16,136.16,36095
27047,2018,4.36,4.75,4.02,3.6,4.4,3,79.1,78.3,80.2,74.8,89,8.8,12.2,52447,31209,25712,36952,30526,98.5,93.2,1.3,0.4,2.2,0.1,1.3,1.5,9.6,12970,791,357,29,639,2037,606,131,1037,27.29,20.32,35.48,18.35,12.83,24.85,19.45,11.63,28.63,12.67,22.5,1.1,22.24,32.72,9.93,150,120,199,185,175,130,125,125,27047
49027,2018,3.22,4.64,2.18,3,4.9,1.6,66.5,32.1,83.2,51.6,87.7,7.8,11.4,60445,30091,15620,41963,12733,98.2,88.1,0,1.2,0.9,0.1,7.9,1.8,13.1,4306,402,562,10,147,1432,734,66,370,31.58,29.74,34.16,15.58,8.28,25.86,19.03,9.67,32.2,17.48,29.28,0.87,16.34,23.04,6.91,122.31,124.62,150.58,138.46,135,141.35,132.23,123.23,49027
39023,2018,7.29,7.65,6.95,6.6,7,6.3,72.4,79.7,81.4,69.8,81.4,11.4,15.8,48502,28837,23776,35128,135198,96.1,86.8,7.9,0.2,0.6,0.1,0.6,3.9,3.3,54905,2865,1480,73,3429,8037,2583,477,6220,28.43,22.93,34.38,18.58,15.05,22.39,20.78,12.91,29.29,8.86,15.83,1.33,23.35,33.28,12.61,100,120,181,165,145,147.17,140,132.37,39023
48255,2018,4.32,6.32,2.89,3.2,3.5,3,64.6,65.6,91.6,56.7,47.7,17,18.6,52252,33956,25000,37403,15387,97.5,72.6,8,0.2,0.1,0,16.6,2.5,54,4246,210,179,10,420,1043,232,49,509,29.62,25.59,35.48,18.86,11.16,30.05,20.66,13.58,30.96,18,30.07,0.46,12.86,19.6,3.06,136.95,122.2,166.65,154.4,144.2,147.95,141.3,134.5,48255
